10	53	184	18002
10	69	184	18002
10	85	184	18002
10	101	184	18002

10	5	168	18002
10	21	168	18002
10	37	168	18002
10	53	168	18002
10	69	168	18002
10	85	168	18002
10	101	168	18002

10	5	152	18002
10	21	152	18002
10	37	152	18002
10	53	152	18002
10	69	152	18002
10	85	152	18002
10	101	152	18002

10	5	136	18002
10	21	136	18002
10	37	136	18002
10	53	136	18002
10	69	136	18002
10	85	136	18002
10	101	136	18002

10	5	120	18002
10	21	120	18002
10	37	120	18002
10	53	120	18002
10	69	120	18002
10	85	120	18002
10	101	120	18002

10	5	104	18002
10	21	104	18002
10	37	104	18002
10	53	104	18002
10	69	104	18002
10	85	104	18002
10	101	104	18002

10	5	88	18002
10	21	88	18002
10	37	88	18002
10	53	88	18002
10	69	88	18002
10	85	88	18002
10	101	88	18002

#BRICK LAYER TOP 1
10	149	88	18002
10	165	88	18002
10	181	88	18002
10	197	88	18002
10	213	88	18002
10	229	88	18002
10	245	88	18002
10	261	88	18002
10	277	88	18002
10	293	88	18002
10	309	88	18002
10	325	88	18002
10	373	88	18002
10	389	88	18002
10	405	88	18002
10	421	88	18002
10	437	88	18002
10	453	88	18002
10	469	88	18002
10	485	88	18002
10	501	88	18002
10	517	88	18002

#BRICK LAYER TOP 2
10	5	72	18002
10	21	72	18002
10	37	72	18002
10	53	72	18002
10	69	72	18002
10	85	72	18002
10	101	72	18002
10	117	72	18002
10	133	72	18002
10	149	72	18002
10	165	72	18002
10	181	72	18002
10	197	72	18002
10	213	72	18002
10	229	72	18002
10	245	72	18002
10	261	72	18002
10	277	72	18002
10	293	72	18002
10	309	72	18002
10	325	72	18002
10	341	72	18002
10	357	72	18002
10	373	72	18002
10	389	72	18002
10	405	72	18002
10	421	72	18002
10	437	72	18002
10	453	72	18002
10	469	72	18002
10	485	72	18002
10	501	72	18002
10	517	72	18002

#BRICK LAYER TOP 3
10	5	56	18002
10	21	56	18002
10	37	56	18002
10	53	56	18002
10	69	56	18002
10	85	56	18002
10	101	56	18002
10	117	56	18002
10	133	56	18002
10	149	56	18002
10	165	56	18002
10	181	56	18002
10	197	56	18002
10	213	56	18002
10	229	56	18002
10	245	56	18002
10	261	56	18002
10	277	56	18002
10	293	56	18002
10	309	56	18002
10	325	56	18002
10	341	56	18002
10	357	56	18002
10	373	56	18002
10	389	56	18002
10	405	56	18002
10	421	56	18002
10	437	56	18002
10	453	56	18002
10	469	56	18002
10	485	56	18002
10	501	56	18002
10	517	56	18002

#BRICK LAYER  TOP 4
10	5	40	18002
10	21	40	18002
10	37	40	18002
10	53	40	18002
10	69	40	18002
10	85	40	18002
10	101	40	18002
10	117	40	18002
10	133	40	18002
10	149	40	18002
10	165	40	18002
10	181	40	18002
10	197	40	18002
10	213	40	18002
10	229	40	18002
10	245	40	18002
10	261	40	18002
10	277	40	18002
10	293	40	18002
10	309	40	18002
10	325	40	18002
10	341	40	18002
10	357	40	18002
10	373	40	18002
10	389	40	18002
10	405	40	18002
10	421	40	18002
10	437	40	18002
10	453	40	18002
10	469	40	18002
10	485	40	18002
10	501	40	18002
10	517	40	18002

#BRICK LAYER TOP 5
10	5	24	18002
10	21	24	18002
10	37	24	18002
10	53	24	18002
10	69	24	18002
10	85	24	18002
10	101	24	18002
10	117	24	18002
10	133	24	18002
10	149	24	18002
10	165	24	18002
10	181	24	18002
10	197	24	18002
10	213	24	18002
10	229	24	18002
10	245	24	18002
10	261	24	18002
10	277	24	18002
10	293	24	18002
10	309	24	18002
10	325	24	18002
10	341	24	18002
10	357	24	18002
10	373	24	18002
10	389	24	18002
10	405	24	18002
10	421	24	18002
10	437	24	18002
10	453	24	18002
10	469	24	18002
10	485	24	18002
10	501	24	18002
10	517	24	18002

#BRICK LAYER TOP 6
10	5	8	18002
10	21	8	18002
10	37	8	18002
10	53	8	18002
10	69	8	18002
10	85	8	18002
10	101	8	18002
10	117	8	18002
10	133	8	18002
10	149	8	18002
10	165	8	18002
10	181	8	18002
10	197	8	18002
10	213	8	18002
10	229	8	18002
10	245	8	18002
10	261	8	18002
10	277	8	18002
10	293	8	18002
10	309	8	18002
10	325	8	18002
10	341	8	18002
10	357	8	18002
10	373	8	18002
10	389	8	18002
10	405	8	18002
10	421	8	18002
10	437	8	18002
10	453	8	18002
10	469	8	18002
10	485	8	18002
10	501	8	18002
10	517	8	18002

#PIPE
9 	117	88	16	16	2	97000	98000	95000	96000
9 	341	88	16	16	2	97000	98000	95000	96000

#Portal
50	345	104	353	120	3

#HUD
24	0	0	5
24	0	0	4
24	0	0	3
24	0	0	2
24	0	0	1
22	0	0
23	0	0	1
23	0	0	2
23	0	0	3
